Date,KGH,CPS,PEO,SPL,PKO,AGO,LTS,BIO,PXM,MBK,PKN,PGN,PBG,GTN,CEZ,ACP,GTC,OPL
2008-05-29,-0.048813905930470414,-0.0006335414969680375,0.026899344388738866,-0.004273842500989278,-0.008815141301529827,-0.06354285714285712,-0.02398134784056849,0.01538461538461533,-0.013759476338376264,0.017085875874386147,-0.023099703849950748,-0.004871475953565518,-0.035036018336607744,0.008233986663972459,-0.017220931956317576,-0.029561266505750528,-0.012698013578073875,0.02242582897033163
2008-05-30,0.017758476124954292,0.0328744792610034,0.0237536381560417,-0.01319449964231778,-0.0030517045949951527,0.0383207224798634,0.03977552800212347,0.045454545454545414,0.021706003860350265,-0.016798852761274907,-0.03371732686607376,-0.009755928201923503,0.04950797421106223,0.012275164086377188,0.043857002790557376,-0.01638672675133146,-0.03845664077422639,-0.023299479388922073
2008-06-02,-0.005830287923276667,0.02674265672950482,-0.02696258253851813,-0.012807088199758399,0.011981808640895597,-0.005641748942172176,-0.014623295164466477,0.01449275362318847,-0.02273631181227631,-0.0012204197053131693,0.00996967267403348,-0.002454245845312286,-0.03019819586795569,-0.028212235200950286,-0.004431439133942727,0.015856488367941957,0.0002648655807178102,-0.0005242922055225252
2008-06-03,0.014639950704375071,0.044064901793338995,0.01413760603204528,0.02529373368146204,-0.004004263532394248,0.01824271079590223,0.009659153991339986,0.0714285714285714,-0.006240249609984483,0.008314954997913793,0.009905774341628426,0.00246028398706577,0.005200866811135185,0.012427421819293016,-0.003979437556697829,0.0,0.030385277373229158,0.023955236929533053
2008-06-04,-0.012523035684369188,-0.03942417798135134,-0.017100371747211796,-0.002307814738182312,-0.04370336090703986,0.0022443214797043254,-0.00685433619236131,-0.026666666666666616,-0.035901986212545145,-0.023497768450920664,-0.017156527682843592,-0.032045438608793164,-0.004178965871778684,-0.023744843545628447,-0.01630923177810706,-0.010952645913257286,0.005942820430453022,-0.01519808743169393
2008-06-05,0.0029265809899476913,-0.013709128065395038,0.023354765506807817,-0.0037489032463906558,0.0035991894262468183,-0.000540519671055173,-0.004281232699760107,0.0,0.03561061946902666,0.006689266904776225,0.007997774532304103,-0.01771225731671988,0.010691090757701804,0.003297949087911034,0.034899941977457605,0.02374677997216712,0.008270796742775088,0.011097624414773799
2008-06-06,-0.00384843102427479,0.004316670983337545,-0.014321352674859122,0.009767814251401052,-0.014465674160689668,-0.00842121528180173,-0.006375328959561166,-0.0273972602739726,0.0,0.0027361015063591676,-0.007416862149855152,0.0,-0.013807421076912907,-0.01669234720082169,-0.010354288440892256,-0.020043383947939364,-0.014062203078482383,-0.007631624078202726
2008-06-09,-0.010719592443218073,-0.013753975758617587,-0.021747281589801326,-0.02275610529654304,-0.02281206042443884,-0.01690755385874021,-0.032043869138657755,-0.05633802816901412,-0.04224774405250209,-0.029505247376311772,-0.025371007541792667,0.02326781960986768,-0.007150733451398383,-0.011073387307390936,0.003736650514693407,-0.003217047399799111,-0.010343719884355895,-0.018923356087444998
2008-06-10,-0.043364445874905955,-0.03024492286237268,-0.026351092372556506,-0.0289655172413793,-0.012861434472399513,-0.06637606498910242,-0.03568675813164801,-0.05970149253731338,-0.07187723054960737,-0.02783785453871357,-0.05074350105195591,-0.030342342342342343,-0.01962104129505593,-0.027570907938520017,-0.011120184455759463,-0.022917715334734856,-0.03528304336535959,0.002466091245376223
2008-06-11,-0.0015476404091154805,-0.011324824734855299,-0.02447593740773546,-0.03726604278074874,-0.02650182279283575,-0.01358234295415961,-0.014027655663016558,-0.015873015873015928,-0.03168499577020689,-0.030986810742094417,-0.019083395942900205,-0.020923145532926957,-0.055441125986955164,-0.07077290750095055,0.005088286012678189,-0.06221400648504505,-0.051243228693516385,0.010367246529608076
2008-06-12,0.014961249017185096,-0.011727272727272697,-0.0057806967101480256,-0.0013018573164381708,0.019277736168549886,0.0290017211703959,0.04478942888411508,0.048387096774193505,0.020014295925661285,0.013151853066579289,0.04105392156862764,-0.005314101347504319,-0.008468108304561128,0.047638531681084784,0.028007007793149352,0.019808699024106424,0.005674161288034663,0.023739130434782485
2008-06-13,0.0040503751576990155,0.016373838653297668,0.01461187214611881,0.013122447206048493,-0.001118175138174471,0.014301246131972922,0.0012414649286158763,-0.01538461538461533,0.012458148407692882,-0.005276617785115567,0.0,-0.03213127265788962,-0.0021259438457590374,-0.009094459632873808,0.0011635696907725812,-0.010931905320193946,-0.0056421468368714756,0.028964579971120452
2008-06-16,-0.017194250947888068,0.027694814010317703,-0.04032403240324034,-0.036970320809744384,0.006684577496322008,-0.013151385224274392,-0.021272473651580914,-0.015625,0.021110512958548044,0.002668575891695113,-0.0394349617422014,-0.022197689547766575,-0.030744930943285342,-0.036711711711711725,-0.019628560024418262,-0.008617927852886509,0.043974749982268246,0.017995707445930265
2008-06-17,0.002041090974340465,0.006781153676794327,0.009014360449363101,0.011490157655651645,0.03872915011914224,0.009065463508376004,-0.024268577536719516,-0.015873015873015928,0.017247222745245594,0.013274910743265034,-0.011565563725490224,0.008467741935483941,0.0018569750255807982,-0.027589431844751044,-0.0028499580888515785,0.0017127161092260756,-0.02598681975677697,0.009000973078170604
2008-06-18,0.005125909345271573,-0.027466759972008425,-0.011959968189376391,-0.021398379711165982,-0.010215941763014769,0.005713339405481577,-0.03850523411506945,-0.016129032258064502,-0.032206715285233,0.0012812710208525147,-0.0019372336303756788,-0.03366653338664538,-0.058140414586170364,-0.03035585477278191,0.0336487654914015,0.0009032840828440136,-0.04994245457398938,-0.03592381258538935
2008-06-19,0.02048815250311775,-0.007645259938838023,0.03015731981393399,0.04247277962746332,0.0206736711990112,-0.016425160546682083,-0.023884879942608683,0.016393442622950838,0.00875951497532812,0.015259605233692852,0.0028338509316769844,0.020357497517378587,0.03710992409333702,0.04339470584588678,0.01234983851104876,0.017340295236253578,-0.00033038434712384657,-0.008752917639213154
2008-06-20,0.022040851955307472,0.0014501948699356948,-0.011029934043632728,-0.05127319810099262,-0.03984377365345615,0.015192734273636654,-0.00886256538843988,-0.048387096774193505,0.015622630062186893,-0.018842954373582077,-0.003058103975535076,0.0027980535279805707,0.016961623359021072,-0.024181569722535823,-0.005898757129577548,-0.015333924724369563,-0.01953584018801413,-0.0005886805146749774
2008-06-23,-0.019601144467694565,-0.01611005520861608,-0.02311646470968476,-0.015103266308798102,-0.031217481789802326,0.015212730870712399,-0.042833464189130255,-0.016949152542372836,-0.005114994026284125,0.0,-0.04162460200357232,-0.005742245946055324,-0.018544609877765517,0.002983438869946342,0.0011890606420927874,-0.00691763191763195,-0.019625468164794047,-0.01405250757320764
2008-06-24,0.01600749194180695,-0.028608223714469694,0.0018170360256275497,-0.02087759815242496,0.007941932753962933,0.012101522842639545,-0.05969741159314612,-0.03448275862068961,-0.0017262731264309217,-0.01316719121330856,-0.01454501255976004,0.011510147638996271,-0.012066423527586023,0.047471620227038214,0.0020639715886816568,-0.004406285436578616,0.0015663202933986486,-0.0009388068618247924
2008-06-25,0.011811108014833538,-0.011268939393939359,0.027206105909858058,0.0006604396641192167,0.009655439661575116,0.0008827187738233988,-0.007948046912862328,0.017857142857142794,0.005150182323972796,-0.018680031241863904,-0.011511737861283566,-0.01978287092882991,0.06189372815457728,-0.02741234424804395,-0.009562165583108073,0.024602167333788838,-0.01689743296334434,-0.003758756193404933
2008-06-26,0.005804838778017851,-0.0040226031989274436,-0.008818306150360167,0.004902885159343784,-0.00892343120322392,0.02557626778913602,0.032437713727406114,0.0,0.010284987658014888,0.008158121642236393,0.0511583413051615,-0.01443924850274847,-0.007211805170309504,-0.02133237993087833,-0.022747868113483727,-0.00088931237097023,0.0,0.027696793002915276
2008-06-27,-0.018346111719605762,0.008077699778824998,-0.02919249541775648,-0.033965096641020875,-0.010746442056346117,-0.021850447562834607,0.00728683637740124,-0.052631578947368474,-0.050827379409913775,-0.04312500000000008,-0.04265421596169827,-0.023391326063431306,-0.028982267918342908,-0.044629810034096384,0.022159874459080298,-0.004323362049782231,-0.034375727477302664,-0.029286608260325364
2008-06-30,-0.014826735328827279,0.014499666126108757,0.0055261511046997835,0.002913752913753065,0.01931232465583599,-0.014745843989769858,0.019259676813228044,-0.03703703703703709,-0.055382215288611536,-0.002853312248616291,0.009258111179995865,-0.002429253324241376,-0.043274764060462045,-0.05608310496462943,0.017248197255175457,-0.019731170779987983,-0.016835422693667668,-0.010056730273336867
2008-07-01,-0.0009800932177549404,-0.01984015044663845,-0.002985232067510557,-0.02488863064110025,-0.008033028227613093,-0.014723179882376813,-0.003825237349064481,-0.05769230769230771,-0.003757225433525968,-0.010997724608701631,-0.02436627216511733,-0.04554193190071343,-0.021052209479509143,-0.06495172506920532,0.021369036049529555,-0.042992541445461385,-0.04209407822142308,0.012590084223322195
2008-07-02,-0.002005711918725006,0.04384113584036853,0.00607298158003311,-0.02269341543350878,-0.028552992418132028,-0.03581425983863007,-0.000693962526023495,0.0,-0.013303493721248172,-0.005995747202565682,0.014942914707857469,0.0031332527639764685,-0.0020071273501822695,0.0,0.008250123136166243,0.015587244324949845,0.003413114893979996,0.04253129823357904
2008-07-03,-0.03709286322825878,-0.01167172134914074,-0.000662523267186077,0.017834459631116184,-0.016871471272002614,-0.021774400136623795,-0.008703703703703769,0.020408163265306145,0.03654233870967727,-0.005435735577765888,-0.00028949545078582606,-0.009415019410110914,0.005992447873912399,0.023539605747707526,0.004096859074709469,-0.0008712844743808956,-0.0006803010332071535,0.01883533475900645
2008-07-04,-0.01615281653395051,-0.011065649990701143,-0.020636023066885723,0.005291533546325944,-0.016451591108708974,-0.018898393854748563,0.0,-0.040000000000000036,0.025974552232757908,0.02482369534555695,-0.005543374839697024,-0.0252702702702704,0.0,0.011499118165784639,-0.027775934894623933,0.0008720442730170141,-0.023316172403523017,-0.010333414063130708
2008-07-07,-0.012152097216777569,0.007898448519040757,-0.027775688482491012,0.022544443340947407,0.03657908294693457,-0.03518839806041196,0.006118064636652321,0.0,-0.003633634819700582,0.026218001651527656,0.025167436249427855,-0.006562225611164929,-0.016279069767441756,0.02273678337285534,0.0,0.010824034047116404,-0.014375952951426685,-0.008238844930255396
2008-07-08,0.016596638655462126,-0.0014926765556488863,-0.03058066797816139,0.0006798756798758188,0.04522862823061646,-0.0503965326447805,0.04516548298751322,-0.02083333333333337,0.0,0.04368671628780274,0.04065898393118017,0.022933432571986545,-0.039940276222471205,-0.005523731587561365,-0.028467120078247588,-0.01786898289351546,-0.0035801104972374986,-0.013818062181279789
2008-07-09,0.014259144451332917,0.0014949079697281764,0.02438579490395032,0.005144132776861099,0.010778253288952211,-0.003593105122602469,0.030955764789483142,0.0,0.007254132477107822,0.0028911947059011567,0.03910941277392177,0.07344247385175096,0.0,0.004457244737022581,0.010933823443334934,-0.0181603375527426,0.0503903477643719,0.000500417014178467
2008-07-10,0.018722267499773793,-0.008489597910252722,0.013321610612771817,-0.024140594824256456,-0.02791281166692805,-0.060815749719799306,-0.026450695730840468,0.0,-0.0017316017316016952,-0.040424100707902255,-0.028181170025141755,-0.014657911459436623,-0.07646448937273198,0.0010922992900055384,-0.014092661857174282,-0.03795510021659154,-0.03775337837837833,0.02367455818606201
2008-07-11,0.01426698371074897,-0.043093714715845,-0.018934443333955775,-0.003661191371462591,-0.01977738344894331,0.003476365900482614,-0.0224346210009293,-0.08510638297872342,-0.05243238981313558,-0.042394098207430564,-0.01660359873349293,-0.012769250612666094,-0.021377116661988937,-0.019980905619203404,0.0004933051444679926,-0.03755851767144347,-0.047397524795927404,-0.002687296416938101
2008-07-14,0.010100567472228983,-0.02831858407079646,0.012930021158216398,0.010527361207667063,0.009183068922388182,0.037073422957600854,0.015888104291146288,-0.046511627906976716,0.009568979863537885,-0.013141841252135023,0.0,-0.009755247800714129,-0.02370823574398928,-0.007932642126504796,0.02898499683031619,0.0,-0.012162535704413502,-0.011431370947987296
2008-07-15,-0.025465272656283844,-0.03602509613438576,-0.0631285780597246,-0.017886977886977795,-0.03339747562049511,0.002542753153512489,0.0022278661498016383,-0.12195121951219512,-0.03783070963488011,-0.015930766513599592,-0.018533061096277725,-0.008224118216201948,-0.010477356181150532,-0.04005050150803113,-0.004301148874513605,-0.010433684835882917,-0.032692845816621574,-0.027587346163376547
2008-07-16,-0.018563034188034067,0.01165231996640781,0.010911879202547992,-0.006864805363754667,-0.008739076154806513,-0.002237915257608969,0.015249188636464739,0.02777777777777768,0.01576152132945019,0.002943393517355508,0.001680268843014865,0.028114052591902583,-0.02068180693681665,0.0048224462954844505,-0.02180489034534916,0.00671644591197329,-0.029169278241164887,0.007559670432345289
2008-07-17,-0.000566970562888347,0.04565736224966277,0.07260633642569592,0.09386965458869057,0.04343386207366051,0.020286098788815154,0.012217551234892321,0.10810810810810811,0.021251475796930208,0.06162986292544992,0.03550603083313364,0.0543886133275826,0.041731925428181604,0.0237056428155904,0.0,0.05396943719716729,0.02358959078267797,0.015511718091384186
2008-07-18,-0.04016428782137105,0.03612186166517817,0.040775917403744755,-0.008382461311716938,0.017257127944150907,-0.02090864680019533,-0.0011248107289638654,-0.024390243902439046,-0.018951279933938747,0.027037049522974588,-0.006672580707370646,0.018326106520494045,-0.014113196566273856,0.030046881659326674,-0.03264574621358529,0.028608812504420378,-0.0034932802872251756,-0.0018263323924954111
2008-07-21,0.036478403744769405,0.03811895412316835,0.005446087910939257,0.04784022294472812,0.022768816342237708,0.05149186707913378,0.026636060461691757,0.02499999999999991,0.01738142334076853,0.06239947480715591,0.034751883202609246,-0.017996304330360702,0.03202479338842967,0.04496241638507703,0.010123026252058409,0.05555746553443108,0.033302497687326404,0.026447105788423242
2008-07-22,-0.008097258336754676,0.015591844266076071,0.018630569937412744,-0.03634751773049638,-0.01285548552974003,0.04522160007592291,0.008648329395882559,0.0,-0.0037643749482915156,-0.015170240375703026,0.006641900258921529,0.0,0.02969636302969647,0.010756945819309749,-0.005490290098297712,-0.01755528775689663,0.017857984262356963,-0.012234645924485532
2008-07-23,-0.024421091360636638,0.02988735465116288,0.03992733062524256,0.031554737810487454,0.03646412349521966,0.11458664366459326,0.0013802333849177728,0.07317073170731714,0.017149026284100755,0.002572549019607795,-0.006672631029598253,0.05178761351550376,0.07383575594852321,0.039305301645338186,-0.016899303295484724,0.01786898289351546,0.05851310063882975,0.006890328931178802
2008-07-24,-0.05004124926340592,-0.00811502161065547,0.0,-0.02042272362436448,0.018816462872728312,-0.02280966152091557,-0.0424358867262552,-0.022727272727272707,0.0056335728282168596,-0.012829739963075237,-0.018876421360753515,-0.014545737398879988,0.006293917316894548,-0.014260585500690981,-0.033190289357528324,-0.013158323290883622,-0.018980145193737474,0.0
2008-07-25,-0.032628653664830476,0.0,0.015310629109824392,0.033048069919883405,0.02048428335088004,0.02459255554166151,-0.003533106516618645,0.06976744186046502,0.039051717138913755,0.01299648144039045,-0.014879130966952259,0.052845528455284674,0.020819946022362146,0.011407813396214328,-0.008788505193207619,0.013333773391861037,0.06932061340941509,0.009124236252545881
2008-07-28,0.022058634929591925,0.010493552690084451,0.027839536007733257,0.010663611527276018,-0.010051288097624234,0.012001139091168067,0.0035456336178594228,0.0,0.012580090639162433,0.0025346559439245464,0.0,-0.011133185890467412,0.0,0.0010081915563957544,0.011322927328556887,0.005276357359215611,-0.02455496727394002,0.005812545410510905
2008-07-29,-0.011418676437372932,-0.006600369620698654,-0.002821405059719728,-0.006539937216602731,0.013279737978264095,0.004462132175590883,-0.017491058187210973,-0.021739130434782594,0.017671116598502845,-0.018665334914788723,-0.012813046010483387,0.0028051554207733087,0.0,-0.010260606823618179,0.008792459991144197,0.0008423780981694495,0.01551414650824845,0.008588169194959638
2008-07-30,0.039779650690495494,0.006644223954642037,0.06158634348769221,0.11629948213815511,0.04296082983162419,0.0044423100012005445,0.021442841287458325,-0.022222222222222254,0.026084319077949614,0.055279898218829615,0.052468043264503494,0.053375670976033796,0.03264929287842544,0.025949246327036768,-0.014609982442939429,0.018322488750768917,0.0033668616640714077,0.06525545121757115
2008-07-31,0.047535340218267,0.0036962069875912107,-0.02771855010660984,-0.031530114797924225,0.00766348294029795,0.020001593752490443,-0.001434283727399066,-0.022727272727272707,-0.008461424770913273,-0.040991018144553526,0.030830748533203778,0.04270437091796464,0.0071117974560084285,-0.0030376294092120393,-0.0004836143811643989,0.02565406745716392,-0.0074241852271297315,-0.0422082773046466
2008-08-01,-0.034750384561599734,-0.00964489259096879,-0.017909356725146153,0.021433790695786215,-0.009534461065287325,0.00027343749999997335,0.011751904243743283,-0.023255813953488413,-0.02563815912055145,-0.00361430636746507,-0.029908642691415244,-0.02047769823788559,-0.026672584940682698,-0.02232309414251954,0.005882577638565145,-0.03170716588147793,0.0,0.014429451680836092
2008-08-04,-0.07818423276590603,-0.022399291722000947,-0.01069966505396358,-0.0011922740640648577,-0.03562556458897925,-0.01933065177490534,-0.004904280490428126,-0.023809523809523836,0.02631277010746924,0.01056682332902259,0.0019806420269816716,0.010435332560345678,0.0,-0.0061693061120652315,0.0070254053848783915,0.015492461829006876,-0.006127450980392246,0.01668460710441333
2008-08-05,-0.03240170783456009,0.003803658757471462,0.040534186024640206,0.012812350787840154,0.0250863532580059,0.0,0.012364359517530676,0.04878048780487809,0.029066517607601927,-0.020444472189275253,0.019543487990451913,0.002573197023437057,0.048381078728079174,0.023934468194035663,-0.020438947130251184,0.03230890464933012,0.01101237297504154,0.028737805339181577
2008-08-06,0.030102869518137565,0.014525442078672013,-0.015455531453362203,-0.016186061129881413,-0.01270738741825872,-0.05495380694488683,-0.01917410428321309,-0.023255813953488413,-0.0299112801013941,-0.009623044323359697,-0.05403131401814443,-0.07727524972253053,-0.030765580512496005,-0.038687499999999986,-0.020891078944666908,-0.037832061068702294,-0.041340735133316375,-0.02205395868558402
2008-08-07,0.0192368338063702,-0.01431747443308129,-0.010649040668319176,-0.0024758405878123613,-0.01671776479435405,-0.08052418675206463,-0.02316266109369558,-0.04761904761904767,-0.04968457202583143,-0.011357420932402551,-0.03387601995436795,-0.00841978649827102,0.003957568339453266,0.008517001495351506,0.012136304062909664,0.0034591095173115427,0.01767931563939462,-0.026836052018341827
2008-08-08,-0.037773308580858034,-0.003789245759653559,-0.02839380161454952,-0.027221777421937543,-0.01756088951641377,0.0824893451262545,0.0006685683722589264,0.02499999999999991,0.039673187210307104,-0.013342879458474233,-0.0039626946323499945,0.0,0.0008127768521153378,0.008380608561114,-0.0035868748866961786,0.023750790638836117,0.04164152082076056,-0.009192028425768606
2008-08-11,0.016238377234116586,-0.0030791523274770194,0.007258141533760032,0.046090534979423836,0.008712835713644118,-0.0002963464713601205,-0.004365061689902361,0.024390243902439046,-0.0034758954208856663,0.012995580183389421,0.018686706317312396,0.008491281273692364,-0.0012181751735900193,0.02397391637897961,-0.008434157688858912,-0.019091161842389903,-0.015022347293494609,0.0005457238637249784
2008-08-12,0.020013183915623012,-0.018441133720930147,0.005309566701431789,0.030448465774980393,0.017156426239240297,-0.05750825781316171,0.040307788663713984,-0.023809523809523836,0.0,-0.01015889554571503,0.07597932857311918,0.0054878965569087335,0.008334349717445289,0.011175625897483998,-0.000655307994757548,0.03646899505558543,-0.018612663333473334,0.0
2008-08-13,0.00457553510495301,0.018787598334104594,-0.022069225690842242,-0.023211422463159437,-0.028860744718104292,-0.015950754852623983,-0.021114646942461457,-0.024390243902439046,0.01220806794055207,0.00483552631578954,-0.02445462878093485,-0.03327102803738313,0.014514958471091077,0.0,0.02807868852459028,-0.008173558992434105,-0.051074578302936935,0.015194015895278135
2008-08-14,0.020148735235840487,0.006904069767441845,-0.03394734304175906,-0.002892206675525699,0.006460530664983866,0.011141043787954885,0.0006589641084213671,0.050000000000000044,0.006891902015132123,-0.007496644515009754,-0.0002254960914011006,-0.02296983758700688,-0.0375168905492409,0.03920721165719909,0.0029467668482350273,0.007413761411678044,-0.018858560794044688,-0.017192416916110176
2008-08-18,-0.021037231359095854,0.0,0.006788459618648268,0.002900595798055905,0.02498955036722994,0.0033416121020546363,-0.01501448766353497,-0.04761904761904767,-0.018823004240755892,-0.004617718846889773,-0.023644838733929863,0.002849679411066175,-0.01606243290114795,-0.012595805359158718,-0.019994403602045296,-0.010643474029923383,-0.018899158504621427,0.004373291682936431
2008-08-19,-0.06972429786137602,0.00234572356549978,-0.028477937530986597,-0.023684827640115702,-0.006087792374239065,-0.03654529906836501,-0.02923872348012113,-0.07499999999999996,-0.024340309372156588,-0.02793425674332284,-0.021714857736880644,-0.014602573210198089,-0.057157245373284704,-0.05878813406342143,0.0,-0.006608471137886429,-0.044900637420322353,-0.007386672887022883
2008-08-20,0.022435187236871323,-0.0023402340234023322,0.008818306150360389,0.0048038430744594685,-0.00427876443350339,0.005839211472882688,0.01202938475665749,0.027027027027026973,-0.02852257713530726,0.016192261803306573,0.0,0.026754245434155832,0.008679396448123988,0.009333844776882705,0.006593121349772968,-0.0033107460008044987,-0.03950338600451464,-0.0013316622277925738
2008-08-21,0.028742482526954438,-0.006856730422230339,-0.002954209748892156,-0.001673306772908334,-0.02601836590534501,0.0010681775961358664,0.002994283640322948,0.026315789473684292,0.0,0.006071787990607147,0.0065724743201227565,0.014510844125448452,0.03861089047745114,0.0010767671649354327,0.023943371412362247,0.009996274680243333,0.028764113830276328,-0.01176562867675901
2008-08-22,0.005319289005924821,0.009992732558139705,0.017554540842212196,0.01692074387421183,0.019521334461501283,0.013314776154024655,0.020716482721186757,0.0,0.036720000000000086,0.0109032709812944,0.011065060994682518,0.014303291294986087,0.00497089688575425,0.0247390066434674,0.007580431908329466,0.01321694227577308,0.02438418752483118,0.012461306452893117
2008-08-25,-0.015899625428923203,-0.003058103975535187,-0.01676306342241718,0.007142296523035885,0.009099531685339945,0.0033879681347863677,0.004697332269786525,0.05128205128205132,-0.022995601512462382,-0.027013655254304325,0.0029003441741752845,-0.014101592115238759,0.023843747357740863,-0.024141763398370042,-0.015609183048602149,0.006582938963717977,-0.01987686042565573,-0.005252430228911864
2008-08-26,-0.02281075326058024,0.005322988090942005,-0.013387559711559027,-0.018859102244388914,-0.018211191070641952,0.0033765285636064846,-0.024876499647141892,0.04878048780487809,-0.003633204328252093,0.0002711956337502208,-0.028881005629675438,-0.014303291294986087,-0.012057147576183036,-0.010313192027839313,0.0016631119236238945,-0.012989361381513409,-0.004006529158628869,-0.004492079754117806
