Date,BNP,ALR,BOS,MBK,MIL,SAN,ING,SPL,UCG,BHW,GTN,PEO,GNB,PKO
2013-01-09,-0.008042895442359255,0.007817589576547324,0.0,-0.007520579965445862,0.004252906152537594,0.0014370569074533268,0.0016691034714764186,0.0,0.03866376699884366,-0.005159906853629548,0.01200793567923153,0.007297868254273032,0.0,0.01094614997483645
2013-01-10,-0.0018018018018017834,-0.0007794973192896126,-0.0050000000000000044,0.0044031812130933545,0.0042348955392434995,0.014732612647087029,-0.010553373979539038,0.016463296533023364,0.01094605160281481,-0.010390179007460087,0.011762278167560813,0.007912297426120096,0.005617977528090012,0.000311138767890462
2013-01-11,0.0009025270758122872,-0.005422683943147488,0.004690117252931225,-0.002174947325494392,-0.008434073657576757,0.021872348449137435,-0.010104570555751424,0.019674161585365946,0.002320185614849146,0.022002518463056786,0.0,-0.006526056937482205,0.0,-0.00223950233281478
2013-01-14,0.07394048692515764,-0.015591521273339404,0.0003334444814939719,-0.010455691029221392,0.01703343438529159,0.006873327797767281,0.0005670952851961619,-0.01807988787666437,0.016988386691776602,-0.007675785477613606,0.011727513767081366,0.030083777608530093,0.016759776536312776,0.013061911590497965
2013-01-15,-0.03526448362720391,-0.009522513943681199,-0.003666666666666596,-0.005093787644123271,0.016726711271230155,-0.011041370779310222,0.005654557916381142,0.011751831763250564,0.004950940678728921,-0.01860800698010001,-0.0154218324765647,-0.0024029574861368364,0.03296703296703285,-0.0076622457457612425
2013-01-16,-0.0017406440382942145,0.008005179822238029,-0.0013382402141184357,0.017331442211229175,-0.016451531257909435,0.0018067265820440603,-0.006186350708415667,0.010439689630848736,-0.03438347750422277,0.00581305886576966,0.039107289107289,-0.011673151750972721,0.005319148936170359,0.005240635078144429
2013-01-17,0.0008718395815170421,0.019055961070559624,0.03015075376884413,0.0069368879216540336,0.054383256133127666,0.0007861271676299353,0.001121002307945762,0.03467212733280589,0.020142855249731584,0.0031107107039045623,0.048866995073891584,0.0059055118110236116,0.02645502645502651,0.0052441620137582134
2013-01-18,0.012195121951219523,0.018680521068113354,0.0887804878048779,0.004727813048764018,0.017857142857142794,0.008871638480731914,0.0011329205638255235,0.01862180640518174,0.030812797963133853,0.014115773063105852,0.02151042645124912,0.00549808964681775,0.0,-0.0057691717556080935
2013-01-21,-0.0017211703958691649,0.06270156753918843,0.0424133811230587,0.0030922290938424357,0.003896415297925948,0.005725016030044827,-0.0005789778409389656,0.02000353263269461,0.013635275288899074,-0.0015373047038181875,0.0069885057471263945,-0.008989805375347548,0.020618556701030855,-0.014043643322324773
2013-01-22,0.00775862068965516,0.047480414990472175,0.002865329512893977,-0.0012397801903230032,-0.017475766804004644,-0.0024135889612459938,-0.004529176321887429,0.01580154985064275,0.018362653073910717,0.0,-0.010501324079992713,-0.00289909286449086,0.02020202020202011,-0.013179313799148495
2013-01-23,-0.017964071856287456,0.028146950325938613,0.028285714285714247,0.022108900593820424,0.0039503271681218255,-0.0008216926869349939,0.005131732091842034,-0.03486191612683254,-0.007410391639808611,-0.010342576941743564,-0.003506829088224417,-0.010223222659913711,-0.004950495049504844,-0.015290422865843922
2013-01-24,0.010452961672473782,-0.011353583013860136,-0.001667129758266217,0.02071161294557866,0.007869566972032782,0.013523391812865437,0.003394915521869768,0.012761635608937505,0.06379681446405505,0.011448380823539273,-0.017595851083533898,0.007296503363972251,-0.004975124378109541,0.0026094520150767853
2013-01-25,-0.01551724137931032,0.006761123539646974,-0.0005566379070415239,-0.014921053477827573,0.009770160967406127,0.0032455824017310064,-0.005625934377213038,-0.04037497274907342,-0.009989363178097399,-0.008727345683140486,-0.01084087481146312,0.007055503292568099,0.0050000000000001155,-0.004337767495662281
2013-01-28,-0.017513134851138368,0.013414975392161743,-0.02311333890281253,0.0,-0.032873344436513574,0.0025161754133717906,0.0016749093306955842,-0.013130991866963537,0.0100901574251413,0.0025974025974027093,-0.018202611264652724,-0.005885100420364275,0.0,0.002904443799012668
2013-01-29,0.0017825311942958333,-0.0013156185031184542,-0.02594070695553008,0.015147063624196377,-0.025995325761613675,-0.006722839727500984,-0.0028307352011797127,-0.009852670349907888,0.0030176201267169134,0.00519816970594178,-0.0036886041545330928,-0.007141514752866063,0.0,0.0028638542973902226
2013-01-30,0.014234875444839812,-0.023208157821978603,0.0023412350014633265,-0.017879538219120805,-0.0431277625762998,-0.012002526847757378,-0.007935355242483899,-0.037338417185901585,-0.02790681590262012,0.0,0.0037022603273577648,-0.06415862199507849,0.004975124378109319,-0.014310466534043553
2013-01-31,-0.0017543859649122862,-0.02647352647352652,-0.007591240875912342,-0.01676434956288264,-0.019313257517432403,-0.03493788819875776,0.01373509369676329,0.0019320871371300008,0.03332068491201445,-0.013421920238314344,0.007474276839448679,-0.02307824556790483,-0.034653465346534684,0.006673177083333481
2013-02-01,-0.025483304042179133,0.00766204891397293,0.0,-0.0014985514003131861,0.024067469663324514,-0.02976669348350769,-0.01692311731960927,-0.00790628163717888,0.016891969429207565,-0.007328119964037927,0.018402543597649146,0.015072619799376907,-0.02051282051282033,-0.0037186742118028304
2013-02-04,-0.0009017132551849549,0.011762110051257713,0.0002942041776992088,-0.02477988260405528,-0.02777291046083763,-0.0530679933665007,0.032158549125923086,0.013606103309198758,-0.12158349696436233,-0.032604795023838395,-0.03254493850520335,0.00970883687726265,-0.005235602094240899,0.0028886725089256604
2013-02-05,0.00992779783393516,0.005468789317407907,-0.014117647058823457,0.041277658082828905,0.021965396052987307,0.027093849799114,-0.013365766558412151,0.030106908288987988,0.019437307297019313,0.028280722827719096,-0.029825933893995793,0.01911986021190426,-0.026315789473684292,-0.0002912715621864459
2013-02-06,-0.0008936550491510653,-0.010194037072259188,-0.01044152744630078,-0.011626379400945908,-0.0107356215417852,-0.0030090270812438424,-0.001127809688672099,-0.01149532275329268,-0.021234231850087437,-0.025939668796811755,0.007660518092934332,0.0032705649157580563,-0.021621621621621623,-0.001165425704111378
2013-02-07,-0.012522361359570633,-0.004820820550854643,-0.005728067530901604,0.00897188808400351,0.0021615117211872814,-0.007042253521126751,0.027701922067009832,0.019491525423728673,0.035625997836946866,0.0016048816620224393,-0.00380114034210266,0.0,-0.011049723756906049,0.017955532507940797
2013-02-08,0.0018115942028984477,0.007605013550135542,0.013947847180109108,-0.0015149519167434455,0.004335934894269755,0.028470111448834823,-0.0104499348475946,0.030525538006834774,0.0011313482936532449,-0.0005106263095803198,0.034441208956722535,-0.001975698903487144,0.05027932960893855,0.011653082017320404
2013-02-11,0.003616636528029016,0.0006892030459413334,0.01614832535885169,0.013457352068078299,0.045363974495217896,-0.014284306964830962,-0.018344952233410705,-0.00743894241541565,-0.0327720239425775,-0.0005285039813966996,0.011162880993981883,-0.0012867465109372977,-0.005319148936170137,-0.006451815950147988
2013-02-12,-0.007207207207207134,-0.002738115236015526,0.011771630370806418,0.003612575668814788,-0.006205392125717468,0.022836298221067475,0.0016964978497877592,-0.0074495462549099,0.03662998960031838,0.005957626819896422,-0.011039646731304642,0.0007928642220018656,-0.005347593582887722,0.0013937723716304085
2013-02-13,-0.001814882032667886,-0.0013812387353243638,-0.013961605584642323,0.0006161429451632117,0.037422214644957874,-0.0025404269871512897,-0.007352168889822486,0.0165574963609898,-0.02463462967550145,0.003784693019343921,0.0,-0.0007922360863537037,0.0,-0.0028469300604181402
2013-02-14,0.0,0.010997722864130921,0.002949852507374784,-0.008426238008815257,-0.018036154478225264,-0.0031836214918941064,-0.021042746799280643,0.009620547700017967,0.013206181508806036,-0.02796397151235852,-0.0036886041545330928,-0.001883052527254847,0.010752688172043001,0.005710116422929179
2013-02-15,-0.009090909090909038,-0.00679046331981914,0.0,0.00457576153745598,-0.008158654449604508,-0.011055424528301994,0.017455449423781078,0.007224216637858438,0.002682006742614984,-0.013809575117623818,0.0037022603273577648,0.0076457154205145095,0.0,-0.003974387281960645
2013-02-18,0.00917431192660545,-0.03013606584915174,-0.026470588235294024,-0.00032535137948996873,0.004112882814477414,-0.006260247428826804,-0.005709808920580484,-0.0003080172489658972,-0.042197362664833316,-0.0005644882276890639,0.014851485148514865,-0.004927079227433961,0.010638297872340496,0.0
2013-02-19,-0.009090909090909038,-0.011310101150062368,-0.006948640483383839,0.003026752587385273,-0.014346629697313373,0.013249337533123295,-0.028753054928618238,0.00030811215282366966,0.02149316838272708,-0.005065043909193712,-0.018268770923003386,-0.0019805902158843702,-0.015789473684210464,-0.012160749912911273
2013-02-20,0.0183486238532109,0.01643221274284823,-0.02951019166413138,-0.006035238002530918,0.0020884835052426,-0.019145366623901983,0.028394246899320796,-0.024201355275895398,-0.0055700342378250944,-0.012983445648989123,0.0,-0.0011907124429451077,-0.005347593582887722,-0.00798256018978627
2013-02-21,-0.009909909909909809,-0.016166560383309547,-0.012852664576802564,0.003035941631573724,0.014525115903194274,-0.02570681155045773,-0.004599483895120993,-0.005321067821067671,-0.05384121274409048,0.034286350396111276,-0.02231098986749802,0.007351480230478824,-0.053763440860215006,-0.004653567735263597
2013-02-22,-0.019108280254777177,0.0,0.016195617656398875,0.005760593634055899,0.01840477937323115,0.024216450663499645,-0.00577592112509584,0.01124308640855931,0.004114108813425776,-0.011049921968895204,0.003786746387643314,-0.0016765285996055423,0.02840909090909083,0.0040584415584414835
2013-02-25,0.0018552875695732052,0.014294973985249593,0.03125,0.015014723489628956,-0.004013749665520816,0.004789272030651492,0.010457057162543748,0.0,0.023366508005192577,0.005604832127115378,0.030378238856348494,0.021831472883532488,0.011049723756906271,0.012708164915117282
2013-02-26,0.015740740740740833,-0.00704675382994524,0.019696969696969546,-0.015111422832913557,-0.022195585682400654,-0.041643670663790155,0.0011766121592171608,0.015242535640634935,-0.06232822410148009,-0.02224025974025967,-0.003757587436169163,-0.012180974477958184,0.0,-0.004853438916916808
2013-02-27,0.009115770282588809,-0.0070967629715955605,0.010401188707280795,0.0011976823228563305,0.0,0.026490759646091933,-0.0017361342966654147,-0.014616267773558289,-0.021278694530952658,0.02673086501743316,0.04429400386847204,0.0,0.005464480874316724,0.005165885901302847
2013-02-28,0.0,0.010002978119580286,-0.002941176470588225,0.012932428063368917,-0.014414338250834824,0.002805120620186674,0.028201046167841692,0.0,0.0027500611924611285,-0.005030904125341351,0.0038896091868865224,-0.003816793893129722,0.02717391304347827,0.014843425798831689
2013-03-01,-0.017163504968383037,-0.009903909529260901,-0.002949852507374673,0.019246728375359012,0.014625150111511331,-0.018309429356118345,-0.008964700677882242,0.01483307192471428,-0.015751536385044007,0.017841664258884782,-0.003874538745387457,-0.008743491502112177,0.0,-0.008461248112732855
2013-03-04,0.007352941176470562,0.0028554911269556005,0.004142011834319614,-0.0031628722638022966,0.0,0.006372396642835065,-0.01243304274761059,0.0,-0.0038221949902986774,0.00819672131147553,0.0,0.004558969276511338,-0.01058201058201047,-0.02404593471433558
2013-03-05,-0.012773722627737127,0.011406910526499559,-0.0011785503830288313,-0.004994973611460063,-0.002050133152977862,0.017554697554697407,0.016032756809933435,-0.01828137419411824,0.006956139708574449,-0.0010910498715376304,-0.0035191702167067795,0.01805445935280181,-0.02673796791443861,0.01742239557939218
2013-03-06,0.0,-0.0021243890222628625,0.0206489675516226,0.022890158810343175,0.006205392125717468,-0.009764241627036263,0.0028262263336253923,0.011110111550917567,0.03147178592204769,0.0037876118666759773,0.003717472118959231,-0.016086830119197537,-0.01098901098901095,-0.008562026772307552
2013-03-07,0.015711645101663674,-0.04022431459429532,-0.005780346820809301,-0.0031792085931231506,0.014354872658387752,0.0026567209932049085,0.004488342053416305,-0.010988033275501574,0.0,0.0210954913213639,0.013981481481481373,-0.005417118093174356,0.016666666666666607,-0.003995746463442251
2013-03-08,0.0,0.02869148092043572,0.01744186046511631,0.010930484595138568,0.028344953519256144,0.027974522292993687,0.02848532869185716,0.015608132421734533,0.009178839320963306,0.01215173338375064,0.08711533193315657,0.010001980590215842,0.016393442622950838,-0.011873564334012654
2013-03-11,-0.01455868971792551,-0.0021562680784670274,-0.014285714285714235,-0.00030629747610888547,-0.02165139836151586,-0.011549519183106982,0.021192220257640892,-0.0007086230568227325,-0.016905344044708448,0.014688900964543006,0.01923561528769424,-0.0037258554760269957,-0.010752688172043112,0.016960251457009967
2013-03-12,0.013850415512465464,-0.0071679550245959955,0.011594202898550732,-0.002543047980881119,0.006043106115293462,-0.0059174564966650856,-0.010623562294392763,-0.020520320879315657,-0.014765863710651583,-0.000552273526015501,-0.07862205373331144,-0.006987501230193871,-0.016304347826086918,-0.002350289761751445
2013-03-13,0.0,-0.00504317667044174,-0.002292263610315093,-0.0019659038550144947,-0.003997703882897996,-0.00862634313676025,0.0005250065625821421,-0.01466063348416291,0.01614113031185993,0.0005525787006028793,-0.03416815742397139,0.001982160555004775,-0.016574585635359074,0.01129505921838203
2013-03-14,-0.014571948998178486,0.01015526348551421,-0.009190120620333198,-0.012895878858760867,-0.00603091616409035,0.030276816608996393,0.0032358416311639715,-0.01171013960323286,0.0,0.014392582799189979,-0.0035191702167067795,0.010682492581602476,-0.011235955056179692,0.011679484315665123
2013-03-15,0.001848428835489857,0.007887601676115352,-0.011594202898550732,0.013064355200798294,0.010105611927935465,-0.005087173408406254,-0.03536737235367382,0.03224757213884111,-0.006075661863865434,-0.01928629171959806,-0.01059479553903342,0.01986690154629067,0.045454545454545414,-0.01378418446203833
2013-03-18,0.0009225092250921829,-0.0042623065367012325,-0.011730205278592365,-0.011449324428303265,0.014002214112919908,-0.01926131850675128,0.006661502711076794,-0.02156200765248706,-0.04261822128911541,0.0,-0.017941010708247274,-0.024949620957681606,-0.005434782608695565,-0.0054372161453335455
2013-03-19,-0.004608294930875556,-0.0436300480684888,-0.014836795252225476,-0.0014633083221767818,-0.025656577909868417,-0.033306337315246015,-0.006617420744844615,-0.019000736105999394,-0.03228260707412767,-0.029035731108269958,-0.003634624581539958,-0.01318767837811241,-0.016393442622950838,-0.012091587342423549
2013-03-20,-0.0092592592592593,0.023186279005778188,-0.02018072289156636,0.004333998503367464,0.0020335325365203882,0.01932139491046181,0.013878130648076414,-0.009754724944895155,0.01996331067227808,0.0010741882948126502,-0.011039646731304642,-0.011439114391143868,0.011111111111111072,0.0020182291666666075
2013-03-21,-0.009345794392523366,-0.007314580756198619,-0.01629265293575166,0.002887212442954201,-0.018181818181818077,-0.008784096162736899,-0.004927739224549588,-0.0018470281790197163,0.0,-0.013862928348909676,-0.03698311007571353,0.005114857298507802,-0.016483516483516425,-0.007796764342797635
2013-03-22,-0.029245283018867863,-0.01325603655343055,-0.018750000000000044,-0.008605745418524102,-0.022631401332995904,-0.013111525704809335,-0.014318984490965803,-0.015799962042133187,-0.006529230397194885,-0.002685199810456451,-0.011591573430097757,-0.019120746763023222,-0.011173184357541999,-0.013194944666361175
2013-03-25,-0.045675413022351785,-0.005966652634661451,-0.01273885350318471,-0.03422219446699548,-0.027363559852392028,-0.03492096833482117,-0.005582313154785745,0.00800269970592482,-0.003301284001703819,-0.004892126843346278,-0.023353049153579386,0.009833717063187697,-0.016949152542372836,0.009787982348452129
2013-03-26,0.018329938900203624,-0.0015098230561028103,-0.021612903225806557,0.008082767539605573,-0.015153868341062027,-0.01773860050059861,0.005613650308750717,-0.007939164952891042,-0.0758452262840571,-0.0038197637405390505,0.03591939020570112,0.012808301076140394,-0.011494252873563093,0.013208911086284969
2013-03-27,-0.017000000000000015,0.03759980822069364,0.014177382129904492,0.03011545862732512,0.04174551680634431,-0.012187015289164549,-0.0022329252619143203,0.0036156775779780936,-0.03427146301985273,0.008183625647944393,0.03457312770890031,-0.002501250625312701,0.0,0.005513036710338648
2013-03-28,0.0,0.007251013009170526,0.0399869960988295,-0.011581929698932014,0.012672736316255984,0.0020188425302825053,0.016797428991503605,0.0003842828321642955,0.04285885310666826,-0.012994559188632349,0.011204208885424727,-0.0007021063189569521,0.01744186046511631,-0.0049022769786493114
2013-04-02,-0.01322482197355035,-0.010798221469405123,-0.03125976867771174,0.026333196837496242,-0.012514147820701593,0.029550033579583745,-0.0022009520397194837,0.005617977528090012,-0.0070682388441543065,0.03848006422263861,-0.0056845553521532866,0.007628224430392461,0.028571428571428692,0.0029169637648278623
2013-04-03,0.0,0.009453481735159919,-0.01581155211358498,-0.034189608077832,0.0021193313293397242,-0.02620134811915631,-0.007181696932389459,0.01814448741823038,-0.014286658078155434,-0.019051054765340525,-0.046124031007751976,-0.020161370654447675,-0.02777777777777779,-0.00578464322647354
2013-04-04,-0.007216494845360799,-0.0057603279499593985,-0.011475409836065653,0.01356890908513142,-0.016854053820755777,-0.008652450597298245,0.005011883848300203,0.025230971251700263,0.04349793066470076,-0.010787524298197959,-0.012596505485574894,-0.0031616615497224165,-0.011428571428571344,-0.004063058670567221
2013-04-05,-0.0031152647975077885,0.010858747423046822,-0.005306799336650125,-0.0020065211938801175,-0.02140129066245211,-0.009572611070443271,-0.004421366510719338,0.016970861351264688,-0.022239350000802793,0.0032573866553364805,0.012345679012345512,-0.016184794248126133,0.0,0.013936031331592602
2013-04-08,0.03645833333333326,-0.0035689797640604537,-0.00633544514838269,0.0002199044986177512,-0.02189175246170083,-0.006083347546762097,0.019997418022205116,-0.0018891687657429657,-0.012776719437693096,-0.013587196273226132,-0.0034552845528456055,0.015652858979143147,-0.023121387283236983,-0.003959184987285536
2013-04-09,-0.00703517587939706,-0.01439762862587346,-0.006711409395973145,0.0020729294261754294,0.029100832435159596,0.028944056744079738,-0.010897492690706168,-0.0018476791347453725,0.006387863060185683,0.003881862578486883,-0.015500713848664027,0.017575374063565352,-0.017751479289940808,0.004298086866597828
2013-04-10,0.0,-0.007303974221267495,0.0033783783783782884,0.003792509011126821,-0.008712897762723881,0.048143206582165865,0.0011004760198596308,0.0,-0.00990115375714895,0.010976870166435004,0.019266625233063994,0.01915747241725163,0.0060240963855420215,-0.0042796923769991
2013-04-11,0.0010121457489880026,0.007357714780350522,-0.0016835016835017313,0.010991069755823313,0.03509047993705727,0.0073194017184683435,0.006582815655597374,0.0037473475100455733,0.026644852167815758,0.019000951810201894,0.00040650406504050274,0.008660564905029089,0.011976047904191711,0.009501034126163432
2013-04-12,-0.009100101112234582,-0.0036519871106337476,-0.005059021922428242,-0.00027796652047673565,0.0,-0.035646588037068216,-0.00544768822461239,0.00332853544440459,-0.0216928205545166,0.014374178371272528,-0.012596505485574894,-0.01736754805346863,-0.00591715976331364,-0.01200460977015172
2013-04-15,-0.002448979591836653,-0.0035036653730056155,0.016610169491525273,-0.010040470820847136,-0.014832993093862656,0.0015288015288015266,-0.056154239019407526,-0.0030036761409486523,0.04591014112132452,-0.009992667496546925,-0.016460905349794275,-0.01758514546718304,-0.04166666666666663,-0.0075494929203253625
2013-04-17,-0.0077741407528642,-0.00016227619408237803,-0.019673224408136014,-0.014729746598427074,-0.0107356215417852,-0.013198080279231972,0.05716836665674618,-0.0014838796708483981,-0.024522034868013298,-0.013245603458669986,-0.08368200836820094,-0.018546781350124775,-0.04347826086956519,-0.002873000326477193
2013-04-18,-0.031958762886597825,-0.019115631537185207,0.013265306122449028,0.0026289116939059998,-0.008712897762723881,0.0010500718470209947,-0.019821364590264512,-0.007385391335675062,0.027924405343760172,-0.021522832006702908,-0.022831050228310446,0.0,0.006493506493506551,-0.026062471350926653
2013-04-19,0.019169329073482455,0.004504338873363656,0.007049345417925457,0.005812667824988127,0.0,0.00927510627725936,0.017976735988720405,-0.006442246620088854,0.02745110470092227,0.006047631790206065,-0.032710280373831946,0.012296094908551769,0.006451612903225712,0.01892691454313189
2013-04-22,-0.028213166144200663,0.0,-0.015000000000000013,0.00587330004083042,0.002202989771833197,0.014660029538865471,-0.0018723709859443938,-0.022602739726027332,0.027380989109307974,0.026775898145192878,-0.07729468599033817,-0.009583104437526746,-0.02564102564102566,-0.014385166122273918
2013-04-23,0.007741935483871032,-0.0037337335505244207,-0.0186125211505922,0.0,0.05033308660251645,0.061404927489352445,-0.0047539509186689255,-0.015370240597991192,0.05580997282323086,0.029773418071290303,0.0,0.015664160401002603,-0.013157894736842035,-0.007531884979747661
2013-04-24,0.02219376867264189,0.0052357944629177755,0.00034482758620701937,-0.00871167176668941,0.008328528413095171,0.009091832588378868,-0.01611154144074345,0.05446953881191896,-0.03376091470178322,-0.008267927819145426,0.09947643979057608,-0.00520828066059198,0.020000000000000018,-0.006003777657852205
2013-04-25,-0.02713987473903956,-0.001480317263057862,0.0031023784901758056,-0.007717264623429143,-0.020670521210580883,-0.023304978104394247,-0.008463234136356634,-0.0015298776097912858,0.04057753444012713,0.0,-0.014285714285714457,-0.02448000325315658,0.045751633986928164,-0.005734645402103888
2013-04-26,0.0,0.011933305269322902,0.007216494845360799,-0.0010475525363468075,0.004217036828788379,-0.011080189651618166,0.030740931888258105,-0.013068949977467326,0.00308340758970882,-0.015608353766804695,0.07729468599033829,0.011942724942162197,0.012500000000000178,-0.0027644107709634547
2013-04-29,0.008583690987124415,0.02286169039049346,0.0303650631183896,0.029521116018939253,0.027327935222672073,0.0224607848246392,-0.007176787777635085,0.010136986301369832,0.03054188581339279,0.015855837284408647,0.004484304932735439,-0.006549678695007333,-0.018518518518518712,0.00242984257357981
2013-04-30,0.01382978723404249,0.023800682545576768,-0.024834437086092676,-0.009753688499290147,-0.012283827691017768,-0.007594291539245734,0.002780256300836781,0.011572190579513641,-0.011507149209824097,-0.02081677517544589,-0.0044642857142858094,-0.0033067960359912663,-0.012578616352201144,0.003038475982383604
2013-05-02,0.0041972717733473885,-0.01972400214166048,0.0037351443123938566,-0.01910728757558755,0.006218298350983753,-0.0072415386985774655,-0.0038944626415290395,0.003798373402448707,-0.04217651292840929,0.023383531362254795,-0.013452914798206206,-0.021154666195176253,-0.0127388535031846,-0.0030292716133423214
2013-05-06,-0.0031347962382445305,0.0013038039360784293,0.0,0.020051479233531344,0.014405635704041186,-0.0040584415584414835,-0.0027833877064885604,0.003784000356141126,0.049322947526626804,0.022866110904856685,0.036363636363636154,0.010848430112097018,0.012903225806451424,0.02133761223584041
2013-05-07,-0.0062893081761007386,-0.0034488219457691205,0.014884979702300516,-0.002928348909657319,0.01420106040128899,0.00983088834555823,0.0,0.005233280113535521,0.027186337969976604,0.0,0.013157894736842257,0.004320131180625575,0.02547770700636942,0.0149418371440031
2013-05-08,0.00611814345991557,0.0005650216297343746,-0.015000000000000013,0.01018559020183707,0.01199311164869421,-0.00030264817150060797,0.007815238416700288,0.0030442071825642625,0.0059262040115841685,0.020342170821440853,0.04761904761904767,0.02879211278219107,0.04347826086956519,-0.005895333135724323
2013-05-09,0.01698469280771664,0.043323274568973114,0.015228426395939021,0.02499072126685631,-0.013836274132447368,-0.009586760179625453,0.019953369143769883,0.0,-0.01355530082904588,0.014940335672476879,-0.004132231404958553,-0.027436977354574843,-0.011904761904761862,-0.02365491651205942
2013-05-10,0.021649484536082397,0.019992557761915997,0.0,-0.007000603500301739,-0.0019926047658176405,-0.009832390850272654,-0.010861328618338106,0.0,0.0077693253523221095,-0.018639477457384146,0.0,0.0003870252403217478,0.030120481927710774,0.005429250084832082
2013-05-13,0.005852674066599617,-0.01013199787742114,-0.0016666666666667052,0.015953567521575396,0.0,-0.0186252315291211,0.0032814096016344774,-0.0007477457664393228,-0.013608816904429943,-0.001006493506493622,0.012448132780082943,0.02182186996800417,0.0,0.014174822814714938
2013-05-14,0.0032102728731941976,0.006148124570720226,0.0016694490818029983,0.03242305506535459,0.0019965831669515044,-0.007182552165251099,0.029588810975221813,0.003741526542829554,0.011404259946444784,0.0060125450940882175,0.07377049180327866,0.025326170376055446,0.040935672514619936,0.02079866888519133
2013-05-15,-0.0009999999999998899,0.018331668331668327,-0.00033333333333340764,0.010110959816901799,0.020049301561215982,0.022548450124095565,-0.028095720748559927,0.0,0.016597677669067945,0.03282289849454023,-0.04961832061068694,0.013273453093812337,0.005617977528090012,0.017473512632436794
2013-05-16,-0.0010010010010010895,0.06666012655123366,-0.0013337779259753324,-0.013709631159295688,0.02750926373449314,0.001239413344350293,0.0015261544722684484,0.003946849098802829,0.05311793556574962,-0.017328745699092818,0.016064257028112205,0.007288486161725505,0.0,-0.012848034346864878
2013-05-17,0.0,-0.007495631380483814,-0.0016694490818029983,0.028062114691171258,0.019109403786601975,0.01057355064988652,-0.004901649544756026,-0.003931332721792691,-0.0010544683094614316,0.0058728036669213335,0.0039525691699606735,-0.0037156546396792667,-0.005586592178770999,-0.013080168776371304
