Date,EAT,ASB,HUGE,WPL,DVL,MBK,ATT,KTY,XTB,EUR,ASE,AMC,BHW,GPW,CMR,CLN,DOM,LVC,CIE,CAR,PEP,FMF,PCO,DAT,ING,BML,BFT,MAB,ALR,PLW,MIL,TEN,KRU,ENA,NEU,SLV,KER,BDX,PKP,11B
2021-06-11,-0.0012618296529968154,-0.03604986510373065,0.004578507945057764,0.005618503605206326,-0.007135115606936471,-0.008766014834794444,-0.0022358859698154987,0.02006688963210701,0.02516411378555783,0.001303155006858736,0.007622428735512221,-0.005874433973809712,-0.004212208925562733,-0.0008183306055645767,0.03996275002024463,0.015570703020582721,-0.012912581135202328,-0.026024177300201567,0.0010189480986861899,-0.005290725358446657,0.016759776536312998,-0.004255319148936287,-0.002174161803410013,0.007398273736128447,-0.012661623477654316,-0.0030364372469636747,-0.007717750826901848,0.0024390243902439046,-0.016725352112676117,-0.016298655046717125,-0.020177562550444006,0.0671044916148702,-0.02311943160031571,-0.030959752321981338,0.0,0.006535947712418277,0.003490401396160525,-0.005245204122803826,0.0065502183406114245,0.008213552361396204
2021-06-14,-0.006317119393556503,-0.018674902282488026,-0.01072386058981234,0.0,0.004305770338700388,0.04761904761904767,-0.001680672268907668,0.016393442622950838,0.007470651013874008,-0.0013014590040413276,-0.005051813471502631,0.009479256432352479,0.02958849432742583,-0.0012285012285012664,0.01923301537862554,0.005483538417670131,0.0,0.008360627478021021,0.0,-0.005292271687676209,0.008241758241758435,-0.002136752136752129,-0.00917431192660545,0.03182374541003674,0.012823996087594436,-0.0020304568527917954,0.018888888888888955,0.038929440389294356,0.005669949268875207,0.010350115001277915,0.039950576606260224,-0.03532178653068396,-0.0036942969291158256,0.005857294994675133,0.006297229219143663,0.0,0.0,0.010508849557522293,0.002169197396963085,-0.004073319755600768
2021-06-15,-0.013350286077558837,0.06190991345397334,-0.0027100271002710175,-0.0037247415960518504,-0.011473083542163698,-0.03701298701298694,-0.03198653198653201,-0.004838709677419395,-0.0423728813559322,0.024691358024691246,0.007603176669704448,0.0,-0.006152160630385817,0.007380073800737907,-0.03395851636808134,-0.01308871970506753,0.0,0.024788443456705833,-0.010200766681827123,0.0,-0.013623978201634857,0.0,-0.00810185185185186,0.017793594306049876,0.01684639733891302,-0.01322482197355046,-0.0032715376226826187,-0.06323185011709609,-0.030563798219584548,0.00042156738754695056,-0.020198019801980105,-0.006243022169564183,0.006682116647354297,-0.010058231868713685,-0.020025031289111372,-0.00649350649350644,-0.022608695652173827,0.0,-0.051948051948052076,0.0012269938650306678
2021-06-16,-0.017396907216494784,-0.04037971752720537,-0.016576086956521685,0.0018693335825779034,-0.04346232552457152,0.016857720836142898,0.0,0.0,-0.025995575221238854,0.01740294511378848,0.0,0.014146341463414647,-0.016535583303300738,-0.013409592356960709,-0.00778964017398176,-0.0066090493136756745,0.0,-0.017766285761948386,-0.003085204148614906,0.007994011175574078,0.006906077348066253,0.0021413276231263545,0.015052508751458582,0.010489510489510634,-0.02901915264074284,-0.02268041237113394,0.004376367614879584,0.02499999999999991,0.0456075910621363,0.0,-0.029911075181891733,0.012587412587412583,0.014733530291984875,-0.016577540106951782,0.0025542784163474774,-0.018300653594771288,0.005338078291814874,-0.005181536216019023,0.022831050228310446,-0.0191993464052288
2021-06-17,-0.01442622950819672,0.021039424793707573,-0.03288201160541582,-0.005504244798955171,-0.01820039593843792,-0.008620689655172487,-0.001159420289855051,0.0032414910858995505,-0.020442930153321992,0.011184210526315796,0.005039150321730412,0.011544011544011745,-0.005259640878618743,0.009879062900319147,-0.031522735424221904,-0.004450180232299483,-0.005246589716684125,0.01808763586956519,-0.011391321524988451,-0.021165985889342598,-0.005486968449931462,-0.008547008547008517,0.006782388780319559,-0.01038062283737029,0.0032059990218986645,0.04219409282700415,-0.0032679738562091387,-0.009756097560975618,0.024590163934426368,-0.025009481269225864,-0.01041666666666663,-0.011547867041028836,-0.0043483192800697346,0.0038064165307232223,0.003821656050955413,-0.0066577896138482195,0.02123893805309729,-0.005245204122803826,-0.03571428571428559,-0.021241149521032843
2021-06-18,-0.01264138389886893,0.05264899097310849,0.11142857142857143,-0.0018761726078798668,-0.02159490048133217,0.03678929765886285,-0.03482298316889154,-0.00646203554119551,0.00521739130434784,-0.018217306441119074,-0.022549624601460483,-0.025202092249167918,-0.00842958372158531,-0.022015823873409057,-0.040613941239404205,0.004470072862187813,0.0196905766526021,0.04529151722412195,0.017783402157985906,-0.024333405592889656,0.0,-0.028017241379310276,0.004681434117378425,0.019813519813519864,-0.021232802513270532,0.002024291497975561,0.024043715846994607,-0.0640394088669951,-0.022571428571428576,-0.024354403025391602,0.021052631578947212,-0.006276629862097427,-0.0022026431718060735,-0.020585048754062973,0.0012690355329949554,0.00536193029490617,-0.015597920277296451,-0.012241887905604654,0.004629629629629539,0.02127659574468077
2021-06-21,0.006064690026954089,-0.06959098460018864,-0.0359897172236503,-0.00187969924812037,0.015789123786730475,0.016129032258064502,0.007215874924834775,0.001626016260162677,0.0023068050749710522,0.018555334658714395,-0.0051295541233723485,0.019512195121951237,-0.010664801783294764,0.006265388673936112,0.025391378940596177,-0.011125450580748542,-0.019310344827586312,-0.010772422598148701,-0.013349911654996438,-0.0027773148919624235,-0.012413793103448367,0.015521064301552201,0.001022843504943749,-0.016000000000000014,0.02064194798007768,-0.016161616161616155,-0.007470651013874119,0.017105263157894735,-0.009061677871967322,-0.00947993266589886,0.024742268041237248,-0.037044721069617315,-0.004376950597549056,0.009955752212389646,0.010139416983523386,0.002666666666666595,0.0017605633802817433,0.0,-0.020737327188940058,-0.006249999999999978
2021-06-22,-0.03817816476892166,-0.018674902282488026,0.026666666666666616,0.03201506591337089,0.021728459700906422,0.03809523809523818,0.010746268656716351,0.014610389610389518,-0.004027617951668616,0.00455432661027988,0.02062400846113177,-0.0071770334928229484,0.015087254252264204,0.005789439189041401,0.01652235746852404,0.02360379820890146,-0.007032348804500654,-0.007905138339921014,0.011452322522164105,0.04169219629031362,-0.029329608938547413,0.01965065502183405,0.03428701180744764,0.05226480836236935,0.0031448245946970044,-0.01149897330595484,-0.01935483870967747,-0.0038809831824061503,0.020943952802359833,-0.004919499105545566,0.010060362173038184,0.035645033873554555,0.017622997821017616,0.005476451259583737,-0.005018820577164407,0.02127659574468077,0.0,0.010639092130804828,0.030588235294117583,0.013417190775681265
2021-06-23,-0.00974930362116988,0.021439811172305312,-0.013246753246753173,0.03284671532846728,0.006085257662620469,0.030581039755351647,0.0017720023626699444,0.05279999999999996,0.005199306759098743,-0.017487046632124303,0.02590673575129543,0.006024096385542244,0.003177159271429364,-0.01194665276510698,0.028475022631882174,-0.023059506275966646,0.008498583569405138,-0.00617936417594922,0.03193512426501122,-0.005347164665935877,0.024460431654676373,-0.01927194860813697,0.03073545554335899,0.025386313465783683,0.03291713961407483,-0.004777731616119607,0.002192982456140413,0.025974025974025983,0.043051141288644956,0.009438202247191052,0.006972111553784854,0.0009245989552031375,0.021036814425244188,0.031590413943355156,0.007566204287515754,0.005208333333333481,0.02987697715289994,-0.007018062276068493,0.022831050228310446,-0.002896152254861395
2021-06-24,-0.010548523206751037,-0.0023589447332947877,-0.002369044485390992,0.03356890459363959,0.0014961958424855037,0.027893175074183985,0.01650943396226401,0.004559270516717229,0.0,-0.011206328279498967,0.030303030303030276,0.029940119760478945,0.039111477472396405,0.006265388673936112,0.01580379291029832,0.004500247513613331,0.002808988764045006,0.006217786140881865,0.03791569582715515,0.05093675241244,-0.0098314606741573,0.004366812227074135,0.055804046858359824,0.006458557588805203,-0.002093144950287784,-0.00125234815278652,-0.001094091903719896,-0.026582278481012578,0.01689750692520775,0.04630454140694562,0.030662710187932873,0.07916493464505114,-0.043414275202354746,-0.015311510031679076,0.0012515644555695093,-0.002590673575129543,-0.025597269624573427,0.02120299073764076,0.008928571428571619,0.0016597510373443924
2021-06-25,-0.008528784648187737,-0.023355691743473295,-0.0071240105540896215,0.0,0.0075333757151940794,0.0005773672055429113,0.010440835266821491,-0.00302571860816947,0.0,-0.007999999999999896,-0.002450980392156743,-0.023255813953488413,0.00100204584359731,-0.006226377995761756,-0.019457245263696854,-0.013417857622866403,0.0,0.04732092040003266,0.0,0.01276280116630013,0.0,0.019565217391304568,0.01876134758926762,-0.005347593582887722,0.012375458835867992,0.0031347962382444194,-0.003285870755750264,-0.031209362808842678,0.004630890765459084,0.0021276595744681437,-0.019193857965451033,-0.03729937941365291,0.014615384615384697,-0.0058981233243967646,0.012499999999999956,0.01298701298701288,0.003502626970227629,-0.019050741266892324,-0.004424778761062065,0.014084507042253502
2021-06-28,0.03154121863799286,0.002421068234596646,-0.025777305341483037,0.008547008547008517,0.0029971290658421523,-0.0057703404500865085,-0.01320321469575203,-0.01062215477996964,-0.005747126436781436,-0.014784946236559127,-0.029484029484029506,0.0,-0.006089676746611095,0.015850334154062784,0.003976702149026012,-0.040823740435483535,-0.0056022408963586345,0.024066454467820853,0.0,-0.030229562845670244,-0.009929078014184411,-0.019189765458422325,0.015841584158415856,0.04086021505376336,-0.0162643737698126,-0.008333333333333304,-0.012087912087912045,-0.06040268456375841,-0.012744034707158458,-0.022505307855626322,0.012720156555772855,0.12912619201102538,-0.004548900682335044,0.010787486515641875,-0.01728395061728394,0.024358974358974494,-0.0017452006980801515,0.00531006312662452,0.0,-0.01552287581699352
2021-06-29,-0.03613620569840181,0.019075315457413256,-0.0016366612111291534,-0.025423728813559365,0.02686210367388031,-0.015670342426001294,-0.029668411867364797,0.012269938650306678,-0.001734104046242857,-0.009549795361528002,-0.012658227848101222,-0.011904761904761862,-0.018401947207184577,-0.012724793871323747,0.003960950628150828,0.0011835720203574596,-0.0014084507042252392,0.002880752027897726,-0.013265306122448917,-0.0026041666666666297,-0.025787965616045794,0.0,-0.005847953216374213,0.010330578512396604,-0.00826663858466714,-0.0021008403361344463,-0.015572858731924377,0.04428571428571426,-0.03131007964844801,0.012597741094700243,-0.03768115942028971,-0.010611071737932076,-0.028941355674029,-0.0490928495197438,-0.0037688442211055717,0.03254067584480591,-0.0174825174825175,-0.014036124552136875,-0.033333333333333326,0.0020746887966804906
2021-06-30,-0.06777217015140591,0.0,0.017759562841529908,0.01043478260869568,-0.02615940697175778,-0.04186320754716977,-0.010791366906474753,-0.01666666666666672,0.007527504342790925,-0.02134986225895308,0.03589743589743577,-0.004819277108433773,-0.04792543981530961,-0.010389951995791513,-0.007890646793926703,-0.00588722071166814,-0.03244005641748959,0.008768614407740571,0.0031023784901758056,-0.01305483028720622,0.026470588235294024,-0.006521739130434634,-0.039215686274509776,-0.05419222903885479,-0.036474648261215825,-0.013684210526315854,0.016949152542372836,-0.04514363885088912,-0.05500425290615263,0.0205920205920207,-0.06425702811244982,-0.03897964462661918,-0.014901960784313717,-0.045454545454545414,-0.0050441361916772065,-0.018181818181818188,-0.026690391459074703,-0.0035589855018168803,-0.03448275862068961,-0.01200828157349898
2021-07-01,0.0139211136890951,-0.021088270858524827,-0.006979865771811977,0.001721170395869276,0.010474333165576333,0.008615384615384691,-0.004848484848484769,0.0,-0.011494252873563204,0.019704433497536922,0.017326732673267342,-0.001210653753026536,0.00985653023193156,0.010499036480829282,-0.01984334203655347,0.028492603339199896,0.016034985422740622,0.008692394155114469,0.020618556701030855,-0.010582010582010581,0.07449856733524363,-0.002188183807440014,0.026734693877551008,0.021621621621621623,-0.006446991404011393,0.0061899679829244825,-0.014444444444444482,-0.025787965616045794,0.02880288028802891,-0.032786885245901676,0.017596566523605084,-0.002029069526688465,0.005573248407643394,-0.012345679012345734,0.005069708491761693,0.016049382716049276,0.01279707495429605,-0.016091435446274227,0.021428571428571352,0.018440905280804776
2021-07-02,0.0076277650648362005,0.007164385592173472,0.029467423628007472,0.013745704467353903,-0.01478599221789878,-0.008541793776693174,0.0024360535931788885,0.013867488443759735,0.0,-0.015182884748102143,0.014598540145985384,0.01696969696969708,0.0010894214949530578,0.011222901733850543,0.004057210770050501,-0.02078901119230414,0.01865136298421799,0.0014857737166629192,0.010101010101010166,0.02406417112299475,0.03066666666666662,-0.0065789473684209065,0.021665672828463434,0.015873015873015817,0.006488824801730297,0.04369961815867618,0.014656144306651742,-0.025000000000000022,0.0064158646835812405,0.0017383746197305872,0.010965837199493844,0.014107883817427336,0.053048297703879754,-0.006547619047619024,0.0025220680958386588,0.026731470230862753,-0.0072202166064981865,-0.005426060374474684,-0.006993006993006978,0.0185185185185186
2021-07-05,0.019682059046177036,0.05465070643642078,-0.013918067226890818,-0.003389830508474634,-0.004739336492891044,0.006769230769230639,0.002430133657351119,0.03191489361702127,-0.0040697674418604946,-0.005606166783461819,-0.016786570743405393,0.0,0.03138117129722162,0.0045087030975656806,-0.01224489795918371,0.023591923485653643,-0.00845070422535199,-0.022995326756175327,0.006000000000000005,0.01305483028720622,-0.0064683053040103244,0.0066225165562912025,0.009338521400778177,0.046875,0.013004187789288135,-0.02764227642276429,-0.022222222222222254,0.019607843137254832,-0.019994204578382968,-0.0017353579175705125,-0.0029203170629952258,0.012684124386252105,0.003759398496240518,0.016776512881965022,0.0037735849056603765,-0.020118343195266286,-0.016363636363636358,-0.0018441678192714361,-0.009389671361502261,0.0
2021-07-06,-0.0051967334818114885,-0.02251372220671699,0.0,-0.010204081632652962,-0.025396825396825418,-0.028728606356968167,-0.022424242424242458,0.016200294550809957,-0.0017513134851137035,0.0,-0.007317073170731603,0.0,-0.01888458225667522,-0.015536997475237846,0.037190082644628086,-0.032253599114064335,0.015625,-0.022018070002277734,-0.02982107355864816,0.005154639175257714,-0.01692708333333326,-0.002192982456140302,-0.005011565150347064,-0.00497512437810943,-0.005330722367275831,0.0033444816053511683,-0.001136363636363602,0.02662721893491149,-0.026907155529272697,0.013472403302911662,-0.02384937238493723,0.015151515151515138,0.03745318352059934,0.00707130229817321,0.005012531328320913,-0.02657004830917875,0.001848428835489857,-0.02009237875288683,-0.004739336492891044,-0.017373737373737375
2021-07-07,0.0029850746268655914,0.03454839630722373,-0.0010652463382156974,0.013745704467353903,-0.0032573289902279035,0.006922592825676421,0.013639181649101273,0.023188405797101463,-0.007017543859649145,0.008456659619450413,0.0,-0.015494636471990564,0.0032043544103768085,-0.00041647486902973707,0.0,-0.05001668812282456,0.006993006993007089,-0.022591413710115638,0.03073770491803285,0.023076923076922995,-0.017218543046357615,0.015384615384615552,0.017047655947307394,-0.0030000000000000027,0.0,0.01041666666666674,-0.03868031854379972,-0.05475504322766589,0.026131874810088274,-0.012435677530017064,0.01928846978139731,-0.014527363184079656,-0.02166064981949456,0.015798712697483897,0.014962593516209433,-0.003722084367245637,0.035055350553505615,0.011194909262314479,0.04761904761904767,0.002467105263157965
2021-07-08,-0.019345238095238027,-0.02893284268629248,-0.029458810983737593,-0.011864406779661052,0.011437908496731986,-0.02375000000000005,0.0018348623853210455,-0.007082152974504208,0.018845700824499323,-0.015373864430468287,-0.029484029484029506,-0.03874092009685215,-0.008532236539849913,-0.0024998903556860963,-0.0239043824701195,-0.02253563541457526,-0.011111111111111072,0.012231930103256516,0.00994035785288272,-0.0025062656641604564,-0.0835579514824798,-0.0216450216450218,-0.00952380952380949,-0.04012036108324979,-0.04506179590943893,-0.009278350515463885,-0.031952662721893454,-0.03963414634146334,-0.019840094758661553,0.007815892314372519,-0.00925147182506314,0.003634894991922488,0.005904059040590548,-0.003456221198156584,-0.029484029484029506,0.0037359900373599153,-0.03743315508021394,-0.009245231713475466,-0.018181818181818077,0.0012305168170629877
2021-07-09,-0.02427921092564489,0.029794893657334898,0.01538250240351613,0.02401372212692987,-0.003231017770597866,0.03201024327784885,0.010378510378510564,0.0,-0.021965317919075078,0.0007097232079489313,0.0025316455696202667,0.012594458438287104,0.008605662084335552,0.0,-0.008163265306122436,-0.0025673940949936247,0.011235955056179803,0.0030602636534839966,-0.0059055118110236116,0.0201005025125629,0.03088235294117636,0.006637168141592875,-0.004038461538461546,0.007314524555903867,0.0123124498911924,0.010405827263267664,-0.003667481662591676,0.02698412698412711,0.008761329305135845,-0.006031882809134026,0.012733446519524794,-0.0012072434607646176,0.06676449009537788,-0.012138728323699444,0.020253164556962133,-0.001240694789081842,0.0037037037037037646,0.009331503626739845,-0.00462962962962965,0.0036870135190496534
2021-07-12,-0.024105754276827263,0.026724931002759966,-0.03895576897064801,-0.01005025125628145,0.0032414910858995505,-0.05707196029776673,-0.006042296072507614,0.004279600570613384,-0.021867612293144267,-0.014184397163120477,0.017676767676767513,0.00995024875621886,-0.010654356910017815,-0.0016487864931411522,0.04938271604938271,0.0,-0.01388888888888884,0.0682155988422124,-0.003960396039603964,0.044334975369458185,-0.0028530670470754416,-0.004395604395604269,0.00849584861942465,0.011410788381742698,-0.011087854273915343,-0.015447991761071145,0.0,-0.04636785162287482,-0.04761904761904756,-0.0004334633723450665,-0.03730092204526403,0.032433521353747,0.030261348005502064,-0.022820362785254567,-0.002481389578163795,-0.007453416149068248,0.014760147601476037,-0.0036903235831099446,-0.023255813953488413,0.03979591836734686
2021-07-13,0.07968127490039834,-0.015187491599838787,0.040394088669950756,0.04399323181049075,0.02746365105008075,0.0019736842105264607,0.008510638297872353,-0.007102272727272707,0.012688821752265822,0.021582733812949506,-0.002481389578163684,-0.006157635467980316,0.009685551280350202,-0.00041838240151492734,-0.015686274509803977,-0.006435006435006385,0.007042253521126751,-0.02548517026730146,-0.00994035785288272,-0.007075471698113178,0.0014306151645206988,-0.002207505518763919,0.017231476163124704,-0.0010256410256409554,0.008981179566386333,0.004184100418409997,0.006134969325153339,-0.027552674230145957,0.027987421383647737,-0.009973980919340764,-0.01044841097083149,-0.007804878048780495,0.008010680907877044,0.026347305389221587,-0.0012437810945273853,0.01126408010012514,-0.029090909090909167,0.007407985028072384,-0.014285714285714346,0.015701668302257055
2021-07-14,0.040590405904058935,0.03525611864252576,-0.007034632034631949,0.008103727714748876,0.05188679245283012,0.011162179908076109,-0.005424954792043413,-0.010014306151645225,-0.007159904534606243,-0.013380281690140827,-0.004975124378109541,-0.006195786864931829,-0.0031975470871659084,0.0020707582499890353,-0.031872509960159334,0.005181347150258864,0.0,0.0,0.016064257028112428,0.0071258907363420665,0.02571428571428558,0.0,-0.021268586485977847,-0.02053388090349073,0.005556185508561073,-0.009166666666666545,-0.009756097560975618,0.03166666666666673,0.056592230039767655,0.001752080595707195,0.020677518697756136,-0.012782694198623434,0.0026490066225166586,0.026254375729288126,0.018679950186799577,0.0,-0.0037453183520598232,0.005495781407229616,0.0,-0.0028985507246376274
2021-07-15,-0.007092198581560294,-0.019158940106340894,-0.0027247956403270157,-0.06430868167202575,0.010463378176382543,-0.01103896103896096,0.001818181818181941,-0.01589595375722541,-0.008413461538461564,-0.029264810849393252,-0.007499999999999951,-0.02493765586034913,-0.009645383837940003,0.0008353851565248149,-0.028806584362139898,-0.005154639175257603,-0.0013986013986013734,0.01893740136770128,-0.01679841897233203,-0.04245283018867929,0.0027855153203342198,-0.008849557522123686,0.0,0.01048218029350112,-0.004397834912043264,0.005046257359125228,0.016009852216748666,-0.030694668820678506,-0.015923566878980777,-0.00655881066899866,-0.01336206896551706,-0.0019920318725099584,0.00858652575957719,-0.03183627060830008,-0.0012224938875305957,0.012376237623762387,-0.018796992481203034,-0.003656658968437254,-0.019323671497584516,-0.013565891472868241
