,Date,Open,High,Low,Close,Volume
0,2011-12-15,9.2469,9.2469,6.0212,6.5375,3031
1,2011-12-16,6.5375,6.7094,5.6343,6.7094,284
2,2011-12-19,6.7094,6.7094,6.4514,6.4514,140
3,2011-12-20,6.4857,6.6233,5.5052,6.6233,117
4,2011-12-21,6.5719,6.5719,6.5719,6.5719,58
5,2011-12-22,6.4857,6.4857,5.8492,6.4686,38
6,2011-12-23,5.5912,6.4686,5.5912,6.4686,27
7,2011-12-27,5.1783,6.3568,5.1783,6.3568,424
8,2011-12-28,6.4514,6.4514,6.4514,6.4514,2
9,2011-12-29,6.4342,6.6664,5.3331,6.6233,127
10,2011-12-30,6.3912,6.3912,6.3912,6.3912,4
11,2012-01-05,5.9353,6.4342,5.9353,5.9353,183
12,2012-01-17,5.1612,5.1612,4.9117,4.9117,154
13,2012-01-20,5.6772,6.3653,5.6772,6.3653,687
14,2012-01-23,6.5288,6.5288,6.5288,6.5288,2
15,2012-01-24,5.8492,5.8492,5.4192,5.4192,129
16,2012-01-27,6.503,6.503,6.503,6.503,5
17,2012-02-13,5.746,5.746,5.746,5.746,113
18,2012-02-21,5.746,5.746,5.5912,5.5912,98
19,2012-02-23,5.4192,5.4192,5.4192,5.4192,465
20,2012-03-01,5.2902,5.2902,4.559,4.559,242
21,2012-03-05,4.4299,4.4299,4.4299,4.4299,58
22,2012-05-31,4.2838,4.2838,4.2838,4.2838,1
23,2012-06-14,3.7934,3.7934,3.7934,3.7934,698
24,2012-06-15,4.0342,4.0342,4.0342,4.0342,115
25,2012-06-19,4.0342,4.0342,4.0342,4.0342,115
26,2012-08-06,3.2342,4.0428,3.2342,4.0428,184
27,2012-08-07,4.0428,4.0428,4.0428,4.0428,5
28,2012-08-08,4.0428,4.0428,4.0428,4.0428,6
29,2012-08-09,4.0428,4.0428,4.0428,4.0428,4
30,2012-08-10,4.0428,4.0428,4.0428,4.0428,7
31,2012-08-17,3.8278,3.8278,3.8278,3.8278,35
32,2012-08-21,3.8278,3.8278,3.8278,3.8278,3
33,2012-08-24,3.8278,3.8278,3.8278,3.8278,10
34,2012-08-27,3.7848,3.7848,3.7848,3.7848,3
35,2012-08-29,3.7676,3.7676,3.7676,3.7676,5
36,2012-08-30,3.7676,3.7676,3.7676,3.7676,2
37,2012-09-03,3.8278,3.8278,3.8278,3.8278,4
38,2012-09-04,3.8278,3.8278,3.8278,3.8278,2
39,2012-09-06,3.8278,3.8278,3.8278,3.8278,2
40,2012-09-07,3.8278,3.8278,3.8278,3.8278,2
41,2012-09-26,3.8278,3.8278,3.8278,3.8278,2
42,2012-10-08,3.8278,3.8278,3.8278,3.8278,3
43,2012-10-09,3.8278,3.8278,3.8278,3.8278,5
44,2012-10-24,3.8278,3.8278,3.8278,3.8278,3
45,2012-10-26,3.8278,3.8278,3.8278,3.8278,4
46,2012-11-05,3.8278,3.8278,3.8278,3.8278,3
47,2012-11-07,3.8278,3.8278,3.8278,3.8278,3
48,2012-11-08,3.0708,3.0708,3.0708,3.0708,115
49,2012-11-16,3.6902,3.6902,3.6902,3.6902,290
50,2012-11-22,3.6902,3.6902,3.6902,3.6902,10
51,2013-01-18,3.673,3.673,3.673,3.673,5
52,2013-02-05,3.673,3.673,3.673,3.673,2
53,2013-02-06,3.673,3.673,3.673,3.673,3
54,2013-02-07,3.673,3.673,3.673,3.673,3
55,2013-02-11,3.673,3.673,3.673,3.673,2
56,2013-02-12,3.673,3.673,3.673,3.673,3
57,2013-02-15,3.673,3.673,3.5869,3.5869,11
58,2013-02-18,3.5697,3.5697,3.5697,3.5697,3
59,2013-02-19,3.5697,3.5697,3.5697,3.5697,3
60,2013-02-21,3.4837,3.4837,3.4837,3.4837,5
61,2013-02-25,3.2773,3.2773,2.7611,2.7611,1487
62,2013-03-11,2.744,2.744,2.744,2.744,156
63,2013-03-13,2.744,2.744,2.744,2.744,2
64,2013-03-14,2.7525,2.7525,2.7525,2.7525,193
65,2013-04-02,2.744,2.744,2.744,2.744,2
66,2013-04-23,2.3225,2.3225,2.3225,2.3225,648
67,2013-04-24,2.3225,2.3225,2.3225,2.3225,16
68,2013-04-30,2.1507,2.1507,2.1507,2.1507,698
69,2013-05-02,2.1505,2.1505,2.1505,2.1505,581
70,2013-06-04,2.1419,2.4946,2.1419,2.4946,698
71,2013-06-05,2.4946,2.7525,2.4946,2.7525,324
72,2013-07-12,3.0965,3.0965,3.0965,3.0965,50
73,2013-07-15,3.0965,3.0965,3.0965,3.0965,5
74,2013-07-19,3.0965,3.0965,3.0965,3.0965,322
75,2013-07-24,3.2126,3.2126,3.2126,3.2126,450
76,2013-07-26,3.2126,3.2126,3.2126,3.2126,47
77,2013-08-01,3.2126,3.2126,3.2126,3.2126,626
78,2013-08-16,3.5607,3.5607,3.5607,3.5607,111
79,2013-08-20,3.3465,3.6142,3.3465,3.6142,560
80,2013-08-27,3.5429,3.5429,3.5429,3.5429,470
81,2013-09-10,3.748,3.748,3.748,3.748,10
82,2013-09-12,3.748,3.748,3.748,3.748,5
83,2013-09-16,3.7927,3.7927,3.748,3.748,601
84,2013-09-17,3.748,3.748,3.748,3.748,5
85,2013-09-19,4.2657,4.2657,4.2657,4.2657,129
86,2013-09-27,5.1225,5.9792,5.1225,5.9792,54
87,2013-09-30,7.05,7.05,6.0238,6.0238,12
88,2013-10-09,7.0411,7.0411,6.1576,6.1576,231
89,2013-10-10,6.1129,6.1129,4.9171,4.9171,44
90,2013-10-22,5.2563,5.2563,5.2563,5.2563,2
91,2013-10-24,5.4348,5.4348,5.4348,5.4348,29
92,2013-11-07,5.6223,5.6223,5.6223,5.6223,5
93,2013-11-19,5.6223,5.6223,5.6223,5.6223,3
94,2013-11-25,5.3099,5.3099,5.3099,5.3099,117
95,2013-12-06,5.3544,5.3544,5.3544,5.3544,97
96,2014-01-08,5.4079,5.4079,5.4079,5.4079,10
97,2014-01-09,5.4259,5.4259,5.4079,5.4079,381
98,2014-01-15,5.4614,5.4614,5.4614,5.4614,10
99,2014-01-17,5.5864,5.8006,5.5864,5.8006,29
100,2014-01-20,5.8006,5.8006,5.8006,5.8006,21
101,2014-01-21,5.8453,5.8453,5.8453,5.8453,27
102,2014-01-22,5.8453,5.8453,5.8453,5.8453,5
103,2014-01-23,5.997,6.4254,5.997,6.4254,246
104,2014-01-24,7.0234,8.9247,7.0234,8.9247,2188
